Mark Vichorek,1963-01-01T00:00:00+02:00,1963-06-06,male,{Minnesota|Moose Lake Minnesota|United States}
John Carter (ice hockey),1963-01-01T00:00:00+02:00,1963-05-03,,{Winchester Massachusetts|Massachusetts|United States}
Pat Micheletti,1963-01-01T00:00:00+02:00,1963-12-11,male,{Minnesota|Hibbing Minnesota|United States}
Randy Wood (ice hockey),1963-01-01T00:00:00+02:00,1963-10-12,,{New Jersey|Princeton New Jersey|United States}
Rich Costello,1963-01-01T00:00:00+02:00,1963-06-27,male,{Framingham Massachusetts|Massachusetts|United States}
Peter Taglianetti,1963-01-01T00:00:00+02:00,1963-08-15,male,{Framingham Massachusetts|Massachusetts|United States}
Rick Zombo,1963-01-01T00:00:00+02:00,1963-05-08,male,{Illinois|Des Plaines Illinois|United States}
David Maley,1963-01-01T00:00:00+02:00,1963-04-24,male,{Wisconsin|Beaver Dam Wisconsin|United States}
Bobby Carpenter (ice hockey),1963-01-01T00:00:00+02:00,1963-07-13,male,{Beverly Massachusetts|Massachusetts|United States}
Hubie McDonough,1963-01-01T00:00:00+02:00,1963-08-07,male,{New Hampshire|Manchester New Hampshire|United States}
Scott Gordon,1963-01-01T00:00:00+02:00,1963-02-06,male,{Brockton Massachusetts|Massachusetts|United States}
Scott Harlow,1963-01-01T00:00:00+02:00,1963-10-11,male,{East Bridgewater Massachusetts|Massachusetts|United States}
Dan Dorion,1963-01-01T00:00:00+02:00,1963-03-02,male,{Astoria Queens|United States|New York}
Dan McFall,1963-01-01T00:00:00+02:00,1963-04-08,male,{Kenmore New York|United States|New York}
John Vanbiesbrouck,1963-01-01T00:00:00+02:00,1963-09-04,male,{Detroit|Michigan|United States}
Kelly Miller (ice hockey born 1963),1963-01-01T00:00:00+02:00,1963-03-03,male,{Detroit|United States}
Todd Okerlund,1964-01-01T00:00:00+02:00,1964-09-06,,{Minnesota|Burnsville Minnesota|United States}
Guy Gosselin,1964-01-01T00:00:00+02:00,1964-01-06,male,{Minnesota|Rochester Minnesota|United States}
Gary Suter,1964-01-01T00:00:00+02:00,1964-06-24,male,{Madison Wisconsin|Wisconsin|United States}
Peter Laviolette,1964-01-01T00:00:00+02:00,1964-12-07,,{Franklin Massachusetts|Massachusetts|United States}
Donald McSween,1964-01-01T00:00:00+02:00,1964-06-09,,{Detroit|Michigan|United States}
Doug Brown (ice hockey),1964-01-01T00:00:00+02:00,1964-06-12,male,{Southborough Massachusetts|Massachusetts|United States}
Mike Mersch,1964-01-01T00:00:00+02:00,1964-09-29,male,{Illinois|Skokie Illinois|United States}
Tony Granato,1964-01-01T00:00:00+02:00,1964-07-25,male,{Illinois|Downers Grove Illinois|United States}
Jamie Husgen,1964-01-01T00:00:00+02:00,1964-10-13,male,{Missouri|Florissant Missouri|United States}
Ray LeBlanc,1964-01-01T00:00:00+02:00,1964-10-24,male,{Fitchburg Massachusetts|Massachusetts|United States}
Phil Housley,1964-01-01T00:00:00+02:00,1964-03-09,,{Minnesota|Saint Paul Minnesota|United States}
David Ellett,1964-01-01T00:00:00+02:00,1964-03-30,male,{Cleveland|Ohio|United States}
Bob Kudelski,1964-01-01T00:00:00+02:00,1964-03-03,male,{Springfield Massachusetts|Massachusetts|United States}
Bob Sweeney (ice hockey),1964-01-01T00:00:00+02:00,1964-01-25,,{Boxborough Massachusetts|Massachusetts|United States}
Jeff Parker (ice hockey),1964-01-01T00:00:00+02:00,1964-09-07,male,{Minnesota|Saint Paul Minnesota|United States}
Jim Johannson,1964-01-01T00:00:00+02:00,1964-03-10,male,{Minnesota|Rochester Minnesota|United States}
Scott Sandelin,1964-01-01T00:00:00+02:00,1964-08-08,male,{Minnesota|Hibbing Minnesota|United States}
Craig Coxe,1964-01-01T00:00:00+02:00,1964-01-21,male,{California|Chula Vista California|United States}
Tom Barrasso,1965-01-01T00:00:00+02:00,1965-03-31,male,{Boston|Massachusetts|United States}
Paul Broten,1965-01-01T00:00:00+02:00,1965-10-27,male,{Minnesota|Roseau Minnesota|United States}
Peter Lappin,1965-01-01T00:00:00+02:00,1965-12-31,male,{Illinois|St. Charles Illinois|United States}
Mike McHugh,1965-01-01T00:00:00+02:00,1965-08-16,male,{Maine|Bowdoin Maine|United States}
Mike Peluso (ice hockey b. 1965),1965-01-01T00:00:00+02:00,1965-11-08,male,{Minnesota|Pengilly Minnesota|United States}
Larry DePalma,1965-01-01T00:00:00+02:00,1965-10-27,,{Michigan|Trenton Michigan|United States}
Duane Joyce,1965-01-01T00:00:00+02:00,1965-05-05,male,{Pembroke Massachusetts|Massachusetts|United States}
Joe Gurney,1965-01-01T00:00:00+02:00,1965-01-05,,{Brockton Massachusetts|Massachusetts|United States}
Pat LaFontaine,1965-01-01T00:00:00+02:00,1965-02-22,,{Missouri|St. Louis|United States}
Ralph Barahona,1965-01-01T00:00:00+02:00,1965-11-16,male,{California|Long Beach California|United States}
Alfie Turcotte,1965-01-01T00:00:00+02:00,1965-06-05,male,{Gary Indiana|United States|Indiana}
Bob Jay,1965-01-01T00:00:00+02:00,1965-11-18,,{Burlington Massachusetts|Massachusetts|United States}
Brad Jones (ice hockey),1965-01-01T00:00:00+02:00,1965-06-26,,{Michigan|Sterling Heights Michigan|United States}
Brian Lawton,1965-01-01T00:00:00+02:00,1965-01-29,male,{New Jersey|New Brunswick New Jersey|United States}
Brian Noonan,1965-01-01T00:00:00+02:00,1965-05-29,male,{Boston|Massachusetts|United States}
Jeff Norton,1965-01-01T00:00:00+02:00,1965-11-25,male,{Arlington Massachusetts|Massachusetts|United States}
Jeff Salzbrunn,1965-01-01T00:00:00+02:00,1965-01-04,,{Illinois|Lemont Illinois|United States}
Jim Vesey,1965-01-01T00:00:00+02:00,1965-10-29,male,{Charlestown Boston|Massachusetts|United States}
Allen Bourbeau,1965-01-01T00:00:00+02:00,1965-05-17,male,{Worcester Massachusetts|Massachusetts|United States}
Wayne Presley,1965-01-01T00:00:00+02:00,1965-03-23,male,{Michigan|Dearborn Michigan|United States}
Kevin Miller (ice hockey),1965-01-01T00:00:00+02:00,1965-09-02,male,{Lansing Michigan|United States}
Kevin Stevens,1965-01-01T00:00:00+02:00,1965-04-15,male,{Brockton Massachusetts|Massachusetts|United States}
Jack Capuano,1966-01-01T00:00:00+02:00,1966-07-07,,{Rhode Island|Cranston Rhode Island|United States}
Eric Weinrich,1966-01-01T00:00:00+02:00,1966-12-19,male,{Virginia|Roanoke Virginia|United States}
Todd Richards (ice hockey),1966-01-01T00:00:00+02:00,1966-10-20,male,{Minnesota|Crystal Minnesota|United States}
Tom Bissett,1966-01-01T00:00:00+02:00,1966-03-13,male,{Seattle|Washington (state)|United States}
Tom Chorske,1966-01-01T00:00:00+02:00,1966-09-18,male,{Minnesota|Minneapolis|United States}
Paul Ranheim,1966-01-01T00:00:00+02:00,1966-01-25,male,{Missouri|St. Louis|United States}
Ron Rolston,1966-01-01T00:00:00+02:00,1966-10-14,,{Michigan|Fenton Michigan|United States}
Mike Hiltner,1966-01-01T00:00:00+02:00,1966-03-22,,{St. Cloud Minnesota|United States}
Mike Hurlbut,1966-01-01T00:00:00+02:00,1966-07-10,male,{Massena (village) New York|United States|New York}
Mike Richter,1966-01-01T00:00:00+02:00,1966-09-22,male,{Pennsylvania|Abington Township Montgomery County Pennsylvania|United States}
Mike Vellucci,1966-01-01T00:00:00+02:00,1966-08-11,,{Michigan|Farmington Michigan|United States}
Shaun Sabol,1966-01-01T00:00:00+02:00,1966-07-13,,{Minnesota|Minneapolis|United States}
Shawn Chambers,1966-01-01T00:00:00+02:00,1966-10-11,,{Michigan|Sterling Heights Michigan|United States}
Stephen Leach,1966-01-01T00:00:00+02:00,1966-01-16,male,{Cambridge Massachusetts|Massachusetts|United States}
Lane MacDonald,1966-01-01T00:00:00+02:00,1966-03-03,,{Oklahoma|Tulsa Oklahoma|United States}
Ed Olczyk,1966-01-01T00:00:00+02:00,1966-08-16,male,{Chicago|Illinois|United States}
John Blue (ice hockey),1966-01-01T00:00:00+02:00,1966-02-19,male,{California|Huntington Beach California|United States}
John Fritsche Sr.,1966-01-01T00:00:00+02:00,1966-03-05,male,{Cleveland|Ohio|United States}
Al Iafrate,1966-01-01T00:00:00+02:00,1966-03-21,male,{Michigan|Dearborn Michigan|United States}
Rick Hayward (ice hockey),1966-01-01T00:00:00+02:00,1966-02-25,male,{Ohio|Toledo Ohio|United States}
Dave Snuggerud,1966-01-01T00:00:00+02:00,1966-06-20,male,{Minnesota|Minnetonka Minnesota|United States}
David Quinn (ice hockey),1966-01-01T00:00:00+02:00,1966-07-30,male,{Rhode Island|Cranston Rhode Island|United States}
Bob Deraney,1966-01-01T00:00:00+02:00,1966-01-12,male,{West Roxbury|Massachusetts|United States}
Jeff Rohlicek,1966-01-01T00:00:00+02:00,1966-01-27,male,{Illinois|Park Ridge Illinois|United States}
Jim Nesich,1966-01-01T00:00:00+02:00,1966-02-22,male,{Michigan|Dearborn Michigan|United States}
Lisa Brown-Miller,1966-01-01T00:00:00+02:00,1966-11-16,female,{Michigan|Union Lake Michigan|United States}
Matt Hervey,1966-01-01T00:00:00+02:00,1966-05-16,,{California|Whittier California|United States}
Scott Allen (ice hockey),1966-01-01T00:00:00+02:00,1966-04-06,,{New Bedford Massachusetts|Massachusetts|United States}
John Messuri,1966-01-01T00:00:00+02:00,1966-08-22,,{Arlington Massachusetts|Massachusetts|United States}
Jon Morris (ice hockey),1966-01-01T00:00:00+02:00,1966-05-06,male,{Lowell Massachusetts|Massachusetts|United States}
Kevin Hatcher,1966-01-01T00:00:00+02:00,1966-09-09,male,{Detroit|Michigan|United States}
Tim Breslin,1967-01-01T00:00:00+02:00,1967-12-08,male,{Illinois|Downers Grove Illinois|United States}
Tim Sweeney (ice hockey),1967-01-01T00:00:00+02:00,1967-04-12,male,{Boston|Massachusetts|United States}
Guy Hebert,1967-01-01T00:00:00+02:00,1967-01-07,male,{Troy New York|United States|New York}
Paul Stanton,1967-01-01T00:00:00+02:00,1967-06-22,,{Boston|Massachusetts|United States}
Don Granato,1967-01-01T00:00:00+02:00,1967-08-11,male,{Illinois|Downers Grove Illinois|United States}
Doug Stromback,1967-01-01T00:00:00+02:00,1967-03-02,,{Michigan|Farmington Michigan|United States}
Mike Hartman,1967-01-01T00:00:00+02:00,1967-02-07,male,{Detroit|Michigan|United States}
Mike Haviland,1967-01-01T00:00:00+02:00,1967-07-24,male,{New Jersey|Middletown Township New Jersey|United States}
Mike Kelfer,1967-01-01T00:00:00+02:00,1967-01-02,male,{Peabody Massachusetts|Massachusetts|United States}
Lance Pitlick,1967-01-01T00:00:00+02:00,1967-11-05,male,{Minnesota|Minneapolis|United States}
Mark Green (ice hockey),1967-01-01T00:00:00+02:00,1967-12-26,male,{Massena New York|United States|New York}
John Byce,1967-01-01T00:00:00+02:00,1967-08-09,,{Madison Wisconsin|Wisconsin|United States}
Pat Jablonski,1967-01-01T00:00:00+02:00,1967-06-20,male,{Ohio|Toledo Ohio|United States}
Rick Bennett,1967-01-01T00:00:00+02:00,1967-07-24,male,{Springfield Massachusetts|Massachusetts|United States}
Danton Cole,1967-01-01T00:00:00+02:00,1967-01-10,male,{Michigan|Pontiac Michigan|United States}
David Littman (ice hockey),1967-01-01T00:00:00+02:00,1967-06-13,male,{Rhode Island|Cranston Rhode Island|United States}
David Williams (ice hockey),1967-01-01T00:00:00+02:00,1967-08-25,,{New Jersey|Plainfield New Jersey|United States}
Bob Beers (ice hockey),1967-01-01T00:00:00+02:00,1967-05-20,male,{Pennsylvania|Pittsburgh|United States}
Bob Corkum,1967-01-01T00:00:00+02:00,1967-12-18,male,{Salisbury Massachusetts|Massachusetts|United States}
Jeff Serowik,1967-01-01T00:00:00+02:00,1967-01-10,male,{New Hampshire|Manchester New Hampshire|United States}
Matt DelGuidice,1967-01-01T00:00:00+02:00,1967-03-05,,{Connecticut|West Haven Connecticut|United States}
Max Middendorf,1967-01-01T00:00:00+02:00,1967-08-18,male,{Syracuse New York|United States|New York}
Chris Biotti,1967-01-01T00:00:00+02:00,1967-04-22,male,{Waltham Massachusetts|Massachusetts|United States}
Chris Luongo,1967-01-01T00:00:00+02:00,1967-03-17,,{Michigan|Farmington Hills Michigan|United States}
Scott Young (ice hockey b. 1967),1967-01-01T00:00:00+02:00,1967-10-01,male,{Clinton Massachusetts|Massachusetts|United States}
Craig Janney,1967-01-01T00:00:00+02:00,1967-09-26,,{Connecticut|Hartford Connecticut|United States}
Craig Wolanin,1967-01-01T00:00:00+02:00,1967-07-27,,{Michigan|Grosse Pointe Michigan|United States}
Dallas Eakins,1967-01-01T00:00:00+02:00,1967-02-27,,{Florida|Dade City Florida|United States}
Dan Woodley,1967-01-01T00:00:00+02:00,1967-12-29,,{Oklahoma|Oklahoma City|United States}
Todd Harkins,1968-01-01T00:00:00+02:00,1968-10-08,male,{Cleveland|Ohio|United States}
Tom Fitzgerald (ice hockey),1968-01-01T00:00:00+02:00,1968-08-28,male,{Billerica Massachusetts|Massachusetts|United States}
Greg Brown (ice hockey),1968-01-01T00:00:00+02:00,1968-03-07,male,{Southborough Massachusetts|Massachusetts|United States}
Mike Colman,1968-01-01T00:00:00+02:00,1968-08-04,male,{Stoneham Massachusetts|Massachusetts|United States}
Mike Sullivan (ice hockey born 1968),1968-01-01T00:00:00+02:00,1968-02-27,male,{Marshfield Massachusetts|Massachusetts|United States}
Shjon Podein,1968-01-01T00:00:00+02:00,1968-03-05,male,{Minnesota|Rochester Minnesota|United States}
Stan Drulia,1968-01-01T00:00:00+02:00,1968-01-05,male,{Elmira New York|United States|New York}
Mark Osiecki,1968-01-01T00:00:00+02:00,1968-07-23,,{Minnesota|Burnsville Minnesota|United States}
Ed Ronan,1968-01-01T00:00:00+02:00,1968-03-21,male,{Quincy Massachusetts|Massachusetts|United States}
Randy Skarda,1968-01-01T00:00:00+02:00,1968-05-05,male,{Minnesota|West St. Paul Minnesota|United States}
Darren Turcotte,1968-01-01T00:00:00+02:00,1968-03-02,male,{Boston|Massachusetts|United States}
Dave Capuano,1968-01-01T00:00:00+02:00,1968-07-27,,{Rhode Island|Warwick Rhode Island|United States}
Brian Leetch,1968-01-01T00:00:00+02:00,1968-03-03,male,{Texas|Corpus Christi Texas|United States}
C. J. Young,1968-01-01T00:00:00+02:00,1968-01-01,,{Waban Massachusetts|Massachusetts|United States}
Jeff Lazaro,1968-01-01T00:00:00+02:00,1968-03-21,male,{Waltham Massachusetts|Massachusetts|United States}
Jim Dowd (ice hockey),1968-01-01T00:00:00+02:00,1968-12-25,male,{New Jersey|Brick Township New Jersey|United States}
Jimmy Carson,1968-01-01T00:00:00+02:00,1968-07-20,male,{Michigan|Southfield Michigan|United States}
Matt Glennon (ice hockey),1968-01-01T00:00:00+02:00,1968-09-20,,{Hull Massachusetts|Massachusetts|United States}
Chris Tancill,1968-01-01T00:00:00+02:00,1968-02-07,male,{Michigan|Livonia Michigan|United States}
Chris Valicevic,1968-01-01T00:00:00+02:00,1968-04-25,,{Michigan|Mount Clemens Michigan|United States}
Chris Winnes,1968-01-01T00:00:00+02:00,1968-02-12,,{Connecticut|Ridgefield Connecticut|United States}
Chuck Wiegand,1968-01-01T00:00:00+02:00,1968-12-28,,{Vermont|Jericho (town) Vermont|United States|Jerico_Vermont}
Dan Keczmer,1968-01-01T00:00:00+02:00,1968-05-25,male,{Michigan|Mount Clemens Michigan|United States}
Eric Fenton,1969-01-01T00:00:00+02:00,1969-07-17,male,{Troy New York|United States|New York}
Greg Burke (ice hockey),1969-01-01T00:00:00+02:00,1969-03-12,,{Boston|Massachusetts|United States}
Peter Ciavaglia,1969-01-01T00:00:00+02:00,1969-07-15,male,{Albany New York|United States|New York}
Don Parsons (ice hockey),1969-01-01T00:00:00+02:00,1969-01-17,,{Boston|Massachusetts|United States}
Shawn McEachern,1969-01-01T00:00:00+02:00,1969-02-28,male,{Waltham Massachusetts|Massachusetts|United States}
Stephen Tepper,1969-01-01T00:00:00+02:00,1969-03-10,male,{California|Santa Ana California|United States}
Steven King (ice hockey),1969-01-01T00:00:00+02:00,1969-07-22,male,{Rhode Island|East Greenwich Rhode Island|United States}
Joe Sacco (ice hockey),1969-01-01T00:00:00+02:00,1969-02-04,,{Medford Massachusetts|Massachusetts|United States}
John LeClair,1969-01-01T00:00:00+02:00,1969-07-05,,{Vermont|St. Albans (city) Vermont|United States}
Ted Donato,1969-01-01T00:00:00+02:00,1969-04-28,male,{Boston|Massachusetts|United States}
David Emma,1969-01-01T00:00:00+02:00,1969-01-14,,{Rhode Island|Cranston Rhode Island|United States}
Ben Hankinson,1969-01-01T00:00:00+02:00,1969-05-01,male,{Minnesota|Edina Minnesota|United States}
Brad Vigon,1969-01-01T00:00:00+02:00,1969-04-07,male,{Santa Monica California|United States}
Brian Sullivan (ice hockey),1969-01-01T00:00:00+02:00,1969-04-23,male,{Connecticut|South Windsor Connecticut|United States}
Les Kuntar,1969-01-01T00:00:00+02:00,1969-07-28,male,{Elma New York|United States|New York}
Mathieu Schneider,1969-01-01T00:00:00+02:00,1969-06-12,male,{New York City|United States|New York}
Adam Burt,1969-01-01T00:00:00+02:00,1969-01-15,male,{Detroit|Michigan|United States}
Damian Rhodes,1969-01-01T00:00:00+02:00,1969-05-28,,{Minnesota|Saint Paul Minnesota|United States}
Jon Rohloff,1969-01-01T00:00:00+02:00,1969-10-03,male,{Minnesota|Mankato Minnesota|United States}
Ken Gernander,1969-01-01T00:00:00+02:00,1969-06-30,male,{Minnesota|Coleraine Minnesota|United States}
Kevin Dean (ice hockey),1969-01-01T00:00:00+02:00,1969-04-01,,{Madison Wisconsin|Wisconsin|United States}
Kip Miller,1969-01-01T00:00:00+02:00,1969-06-11,male,{Lansing Michigan|United States}
Tom Pederson,1970-01-01T00:00:00+02:00,1970-01-14,,{Minnesota|Bloomington Minnesota|United States}
Greg Carvel,1970-01-01T00:00:00+02:00,1970-08-17,male,{Canton New York|United States|New York}
Denny Felsner,1970-01-01T00:00:00+02:00,1970-04-29,,{Michigan|Warren Michigan|United States}
Doug Zmolek,1970-01-01T00:00:00+02:00,1970-11-03,,{Minnesota|Rochester Minnesota|United States}
Mike Modano,1970-01-01T00:00:00+02:00,1970-06-07,male,{Michigan|Livonia Michigan|United States}
Tony Amonte,1970-01-01T00:00:00+02:00,1970-08-02,male,{Hingham Massachusetts|Massachusetts|United States}
Travis Richards,1970-01-01T00:00:00+02:00,1970-03-22,,{Minnesota|Crystal Minnesota|United States}
Steve Heinze,1970-01-01T00:00:00+02:00,1970-01-30,male,{Lawrence Massachusetts|Massachusetts|United States}
Mark Beaufait,1970-01-01T00:00:00+02:00,1970-05-13,male,{Michigan|Royal Oak Michigan|United States}
John Gruden,1970-01-01T00:00:00+02:00,1970-06-04,,{Minnesota|Virginia Minnesota|United States}
Justin Duberman,1970-01-01T00:00:00+02:00,1970-03-23,male,{Connecticut|New Haven Connecticut|United States}
Barry Richter,1970-01-01T00:00:00+02:00,1970-09-11,male,{Madison Wisconsin|Wisconsin|United States}
Parris Duffus,1970-01-01T00:00:00+02:00,1970-01-27,,{Colorado|Denver|United States}
Rob Concannon,1970-01-01T00:00:00+02:00,1970-12-02,,{Dorchester Boston|Massachusetts|United States}
Rob Gaudreau,1970-01-01T00:00:00+02:00,1970-01-20,,{Rhode Island|Cranston Rhode Island|United States}
Rob Laurie,1970-01-01T00:00:00+02:00,1970-05-19,,{Michigan|East Lansing Michigan|United States}
Sverre Sears,1970-01-01T00:00:00+02:00,1970-10-18,male,{Dover Massachusetts|Massachusetts|United States}
Teal Fowler,1970-01-01T00:00:00+02:00,1970-12-11,,{Batavia (town) New York|United States|New York}
Ted Crowley,1970-01-01T00:00:00+02:00,1970-05-03,male,{Concord Massachusetts|Massachusetts|United States}
David Roberts (ice hockey),1970-01-01T00:00:00+02:00,1970-05-28,male,{Alameda California|California|United States}
Bret Hedican,1970-01-01T00:00:00+02:00,1970-08-10,,{Minnesota|Saint Paul Minnesota|United States}
Brett Harkins,1970-01-01T00:00:00+02:00,1970-07-02,male,{Ohio|North Ridgeville Ohio|United States}
Jeremy Roenick,1970-01-01T00:00:00+02:00,1970-01-17,male,{Boston|Massachusetts|United States}
Jim Cummins (ice hockey),1970-01-01T00:00:00+02:00,1970-05-17,,{Michigan|Dearborn Michigan|United States}
Marty McInnis,1970-01-01T00:00:00+02:00,1970-06-02,,{Hingham Massachusetts|Weymouth Massachusetts|Massachusetts|United States}
Chris Tamer,1970-01-01T00:00:00+02:00,1970-11-17,,{Michigan|Dearborn Michigan|United States}
Scott LaGrand,1970-01-01T00:00:00+02:00,1970-02-11,,{Potsdam New York|United States|New York}
Scott Levins,1970-01-01T00:00:00+02:00,1970-01-30,,{Portland Oregon|United States|Oregon}
Scott Thomas (ice hockey),1970-01-01T00:00:00+02:00,1970-01-18,male,{Buffalo New York|United States|New York}
Sean Hill,1970-01-01T00:00:00+02:00,1970-02-14,male,{Minnesota|Duluth Minnesota|United States}
Chad Erickson,1970-01-01T00:00:00+02:00,1970-08-21,male,{Minnesota|Minneapolis|United States}
Craig Ferguson (ice hockey),1970-01-01T00:00:00+02:00,1970-04-08,male,{California|Castro Valley California|United States}
Dan Bylsma,1970-01-01T00:00:00+02:00,1970-09-19,male,{Michigan|Grand Haven Michigan|United States}
Keith Carney,1970-01-01T00:00:00+02:00,1970-02-03,male,{Rhode Island|Providence Rhode Island|United States}
Todd Reirden,1971-01-01T00:00:00+02:00,1971-06-25,male,{Illinois|Deerfield Illinois|United States}
Derek Plante,1971-01-01T00:00:00+02:00,1971-01-17,male,{Minnesota|Cloquet Minnesota|United States}
Doug Weight,1971-01-01T00:00:00+02:00,1971-01-21,male,{Michigan|Warren Michigan|United States}
Trent Klatt,1971-01-01T00:00:00+02:00,1971-01-30,,{Minnesota|Robbinsdale Minnesota|United States}
Jason Zent,1971-01-01T00:00:00+02:00,1971-04-15,male,{Buffalo New York|United States|New York}
Joe Dziedzic,1971-01-01T00:00:00+02:00,1971-12-18,,{Minnesota|Minneapolis|United States}
Rob Valicevic,1971-01-01T00:00:00+02:00,1971-01-06,,{Detroit|Michigan|United States}
Rob Weingartner,1971-01-01T00:00:00+02:00,1971-10-22,male,{Lake Ronkonkoma New York|United States|New York}
Ted Drury,1971-01-01T00:00:00+02:00,1971-09-13,male,{Boston|Massachusetts|United States}
Bill Lindsay,1971-01-01T00:00:00+02:00,1971-05-17,male,{Montana|Bigfork Montana|United States}
Brett Hauer,1971-01-01T00:00:00+02:00,1971-07-11,,{Minnesota|Richfield Minnesota|United States}
Bryan Smolinski,1971-01-01T00:00:00+02:00,1971-12-27,male,{Ohio|Toledo Ohio|United States}
Jeff Mead,1971-01-01T00:00:00+02:00,1971-02-10,,{Arlington Massachusetts|Massachusetts|United States}
Jeff Nielsen,1971-01-01T00:00:00+02:00,1971-09-20,male,{Minnesota|Grand Rapids Minnesota|United States}
Matt Martin (ice hockey born 1971),1971-01-01T00:00:00+02:00,1971-04-30,male,{Connecticut|Hamden Connecticut|United States}
Chris LiPuma,1971-01-01T00:00:00+02:00,1971-03-23,male,{Chicago|Illinois|United States}
Chris McAlpine,1971-01-01T00:00:00+02:00,1971-12-01,male,{Minnesota|Roseville Minnesota|United States}
Cammi Granato,1971-01-01T00:00:00+02:00,1971-03-25,female,{Illinois|Downers Grove Illinois|United States}
Colleen Coyne,1971-01-01T00:00:00+02:00,1971-09-19,female,{East Falmouth Massachusetts|Massachusetts|United States}
Craig Conroy,1971-01-01T00:00:00+02:00,1971-09-04,,{Potsdam New York|United States|New York}
Dan Carney,1971-01-01T00:00:00+02:00,1971-12-23,,{Brooklyn|United States|New York}
John Spoltore (ice hockey),1971-01-01T00:00:00+02:00,1971-08-25,,{New Jersey|Bridgeton New Jersey|United States}
Karyn Bye-Dietz,1971-01-01T00:00:00+02:00,1971-05-18,female,{Wisconsin|River Falls Wisconsin|United States}
Ken Klee,1971-01-01T00:00:00+02:00,1971-04-24,,{Indianapolis|United States|Indiana}
Gretchen Ulion,1972-01-01T00:00:00+02:00,1972-05-04,female,{Connecticut|Marlborough Connecticut|United States}
Derian Hatcher,1972-01-01T00:00:00+02:00,1972-06-04,male,{Michigan|Sterling Heights Michigan|United States}
Donald Brashear,1972-01-01T00:00:00+02:00,1972-01-07,male,{Bedford Indiana|United States|Indiana}
Rusty Fitzgerald,1972-01-01T00:00:00+02:00,1972-10-04,male,{Minnesota|Minneapolis|United States}
Sean O'Brien (ice hockey),1972-01-01T00:00:00+02:00,1972-02-09,,{Boston|Massachusetts|United States}
Shelley Looney,1972-01-01T00:00:00+02:00,1972-01-21,female,{Michigan|Brownstown Charter Township Michigan|United States}
Steffon Walby,1972-01-01T00:00:00+02:00,1972-11-22,male,{Madison Wisconsin|Wisconsin|United States}
Steve Konowalchuk,1972-01-01T00:00:00+02:00,1972-11-11,male,{Salt Lake City|Utah|United States}
Dwight Parrish,1972-01-01T00:00:00+02:00,1972-04-06,,{Michigan|Southfield Michigan|United States}
John Lilley (ice hockey),1972-01-01T00:00:00+02:00,1972-08-03,male,{Wakefield Massachusetts|Massachusetts|United States}
Aris Brimanis,1972-01-01T00:00:00+02:00,1972-03-14,male,{Cleveland|Ohio|United States}
Rich Brennan,1972-01-01T00:00:00+02:00,1972-11-26,male,{Schenectady New York|United States|New York}
Sue Merz,1972-01-01T00:00:00+02:00,1972-04-10,female,{Connecticut|Greenwich Connecticut|United States}
Darby Hendrickson,1972-01-01T00:00:00+02:00,1972-08-28,male,{Minnesota|Richfield Minnesota|United States}
David MacIsaac,1972-01-01T00:00:00+02:00,1972-04-23,male,{Cambridge Massachusetts|United States}
Dean Sylvester,1972-01-01T00:00:00+02:00,1972-12-30,male,{Weymouth Massachusetts|Massachusetts|United States}
Brian Farrell (ice hockey),1972-01-01T00:00:00+02:00,1972-04-16,male,{Connecticut|Hartford Connecticut|United States}
Brian Felsner,1972-01-01T00:00:00+02:00,1972-11-07,,{Michigan|Mount Clemens Michigan|United States}
Brian Holzinger,1972-01-01T00:00:00+02:00,1972-10-10,male,{Ohio|Parma Ohio|United States}
Vicki Movsessian-Lamoriello,1972-01-01T00:00:00+02:00,1972-11-06,female,{Concord Massachusetts|Massachusetts|United States}
Jeanine Sobek,1972-01-01T00:00:00+02:00,1972-02-22,female,{Minnesota|Coon Rapids Minnesota|United States}
Jim Krayer,1972-01-01T00:00:00+02:00,1972-12-25,,{Acton Massachusetts|Massachusetts|United States}
Ian Moran,1972-01-01T00:00:00+02:00,1972-08-24,,{Cleveland|Ohio|United States}
Chris Bailey (ice hockey),1972-01-01T00:00:00+02:00,1972-02-05,female,{Marietta New York|United States|New York}
Scott Lachance,1972-01-01T00:00:00+02:00,1972-10-22,male,{Virginia|Charlottesville Virginia|United States}
Craig Darby,1972-01-01T00:00:00+02:00,1972-09-26,,{Oneida New York|United States|New York}
Craig Johnson (ice hockey b. 1972),1972-01-01T00:00:00+02:00,1972-03-08,male,{Minnesota|Saint Paul Minnesota|United States}
Keith Tkachuk,1972-01-01T00:00:00+02:00,1972-03-28,male,{Melrose Massachusetts|Boston|Massachusetts|United States}
Todd Marchant,1973-01-01T00:00:00+02:00,1973-08-12,male,{Buffalo New York|United States|New York}
Peter Ferraro,1973-01-01T00:00:00+02:00,1973-01-24,male,{Port Jefferson New York|United States|New York}
Mike Sullivan (ice hockey born 1973),1973-01-01T00:00:00+02:00,1973-10-16,male,{Reading Massachusetts|Massachusetts|United States}
Tripp Tracy,1973-01-01T00:00:00+02:00,1973-12-30,male,{Detroit|Michigan|United States}
Kirk Nielsen,1973-01-01T00:00:00+02:00,1973-10-19,male,{Minnesota|Grand Rapids Minnesota|United States}
Marquis Mathieu,1973-01-01T00:00:00+02:00,1973-05-31,male,{Connecticut|Hartford Connecticut|United States}
