Ossi Väänänen,1980-01-01T00:00:00+02:00,1980-08-18,male,{Finland|Vantaa}
Riku Hahl,1980-01-01T00:00:00+02:00,1980-11-01,,{Finland|Hämeenlinna}
Tapio Sammalkangas,1980-01-01T00:00:00+02:00,1980-03-16,,{Finland|Tampere}
Teemu Normio,1980-01-01T00:00:00+02:00,1980-05-09,,{Finland|Tampere}
Matias Loppi,1980-01-01T00:00:00+02:00,1980-03-22,,{Finland|Helsinki}
Mika Pyörälä,1981-01-01T00:00:00+02:00,1981-07-13,male,{Finland|Oulu}
Mikko Hyytiä,1981-01-01T00:00:00+02:00,1981-07-12,male,{Finland|Jyväskylä}
Toni Häppölä,1981-01-01T00:00:00+02:00,1981-04-09,,{Finland|Helsinki}
Tony Salmelainen,1981-01-01T00:00:00+02:00,1981-08-08,male,{Finland|Espoo}
Tuukka Mäntylä,1981-01-01T00:00:00+02:00,1981-05-25,male,{Finland|Tampere}
Lasse Kukkonen,1981-01-01T00:00:00+02:00,1981-09-18,male,{Finland|Oulu}
Jani Rita,1981-01-01T00:00:00+02:00,1981-07-25,,{Finland|Helsinki}
Jari Jääskeläinen,1981-01-01T00:00:00+02:00,1981-08-23,,{Finland|Jyväskylä}
Juha-Pekka Hytönen,1981-01-01T00:00:00+02:00,1981-05-22,male,{Finland|Jyväskylä}
Arto Tukio,1981-01-01T00:00:00+02:00,1981-04-04,,{Finland|Tampere}
Antti Jokela,1981-01-01T00:00:00+02:00,1981-05-07,male,{Finland|Rauma Finland}
Ari Ahonen,1981-01-01T00:00:00+02:00,1981-02-06,male,{Finland|Jyväskylä}
Ossi-Petteri Grönholm,1981-01-01T00:00:00+02:00,1981-09-17,male,{Finland|Kotka}
Teemu Kesä,,1981-06-07,male,{Finland|Helsinki}
Teemu Sainomaa,1981-01-01T00:00:00+02:00,1981-05-15,male,{Finland|Helsinki}
Ville Hämäläinen,1981-01-01T00:00:00+02:00,1981-07-06,,{Finland|Lappeenranta}
Ville Viitaluoma,1981-01-01T00:00:00+02:00,1981-02-16,,{Finland|Espoo}
Ilari Filppula,1981-01-01T00:00:00+02:00,1981-11-05,male,{Finland|Vantaa}
Ilkka Pikkarainen,1981-01-01T00:00:00+02:00,1981-04-19,male,{Finland|Sonkajärvi}
Samu Isosalo,1981-01-01T00:00:00+02:00,1981-06-10,male,{Finland|Rauma Finland}
Carlo Grünn,1981-01-01T00:00:00+02:00,1981-04-30,,{Finland|Espoo}
Joonas Vihko,,1981-04-06,male,{Finland|Helsinki}
Pekka Rinne,1982-01-01T00:00:00+02:00,1982-11-03,male,{Finland|Kempele}
Pekka Saarenheimo,,1982-05-06,,{Finland|Oulunsalo}
Mikko Viitanen,1982-01-01T00:00:00+02:00,1982-02-18,male,{Finland|Nurmijärvi}
Toni Koivisto,1982-01-01T00:00:00+02:00,1982-11-05,,{Finland|Ylitornio}
Tuomas Pihlman,1982-01-01T00:00:00+02:00,1982-11-13,male,{Finland|Espoo}
Semir Ben-Amor,1982-01-01T00:00:00+02:00,1982-05-05,male,{Finland|Helsinki}
Markus Seikola,1982-01-01T00:00:00+02:00,1982-06-05,male,{Finland|Laitila}
Janne Jokila,1982-01-01T00:00:00+02:00,1982-04-22,male,{Finland|Turku}
Janne Lahti,1982-01-01T00:00:00+02:00,1982-07-20,male,{Finland|Riihimäki}
